Date,Region,Bed_TOT,BedAdult_TOT,CriticalCare,ED,Inpatient,Inpatient_Used,InpatientAdult,InpatientAdult_Used,ICU,ICU_Used,ICUAdult,ICUAdult_Used,BurnCare,MedSurg,Obstetric,OR,InpatientPediatric,InpatientPediatric_Used,PediatricICU,Psychiatric,Morgue_Avail,Morgue_TOT,NegPress_Avail,NegPress_TOT,MechVent_Used,MechVent,Vent_Avail,Vent_TOT,NumInpatients,NumInpatients_Crit,NumInpatients_Vent,NumInpatient_Dis,AdultCases_TOT,AdultCases_TOT_pos,PedCases_TOT,PedCases_TOT_pos,VentedCases,AdultCases_ICU,AdultCases_ICU_pos,EDCases_Prev,Elasto_Filters,Elasto_Resp,PAPR_Batteries,PAPR_Filters,PAPRs,CAPRs,Respirators_TOT,Gloves,Coveralls,Isolation_Gowns,Surgical_Gowns,Surgical_Masks,N95_Masks,Shields,Goggles,EyeProtect_TOT,Gowns_TOT,GownsReuse_TOT,Gloves_0_3,Gloves_4_7,N95_0_3,N95_4_7,SurgicalMasks_0_3,SurgicalMasks_4_7,EyeProtect_0_3,EyeProtect_4_7,Gowns_0_3,Gowns_4_7,Reporting_Capacity,Reporting_PPE,Notes,Link
2020-07-24,3,3249,,,,2668,1864,,,413,323,,,1,814,,79,76,,,28,65,74,128,266,,,209,309,50,36,10,121,,,,,,,,,52,28,244,406,167,248,,6534844,3851,460956,22732,1217465,189765,90160,38618,,,,,,,,,,,,,,93%,77%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200725181239/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-24,5,2106,,,,1486,1237,,,182,123,,,5,241,,63,56,,,76,27,34,134,266,,,202,232,42,8,5,15,,,,,,,,,106,23,268,330,209,154,,1405909,1907,54665,13498,124908,46686,25919,8623,,,,,,,,,,,,,,93%,77%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200725181239/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-24,6,2742,,,,2396,1582,,,405,289,,,26,412,,118,50,,,16,89,108,110,230,,,310,396,36,16,2,122,,,,,,,,,436,214,690,1217,669,77,,16580143,1709,72856,80055,6213527,411774,107184,42167,,,,,,,,,,,,,,93%,77%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200725181239/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-24,7,1011,,,,985,575,,,198,105,,,0,235,,38,14,,,12,27,30,136,177,,,85,98,2,2,0,22,,,,,,,,,0,0,384,438,303,46,,5822753,2998,20068,28853,1382283,45356,78534,9989,,,,,,,,,,,,,,93%,77%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200725181239/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-24,8,704,,,,581,280,,,79,55,,,0,219,,37,21,,,17,31,31,68,101,,,89,96,1,2,0,60,,,,,,,,,204,72,167,396,170,4,,2352338,2360,62909,12551,379487,87211,31445,1148,,,,,,,,,,,,,,93%,77%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200725181239/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-27,1,1736,,,,1454,1010,,,192,167,,,0,267,,35,29,,,35,25,43,75,194,,,159,207,15,13,17,54,,,,,,,,,35,97,214,411,137,50,,909281,47796,191782,22034,951016,170887,170887,4796,,,,,,,,,,,,,,92%,78%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200728163859/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-27,2N,5128,,,,4875,3563,,,548,417,,,0,569,,76,68,,,82,117,178,171,332,,,379,536,125,44,41,83,,,,,,,,,73,24,356,716,422,185,,7133173,10872,222554,78785,468118,215592,215592,19266,,,,,,,,,,,,,,92%,78%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200728163859/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-27,2S,7354,,,,6557,4986,,,908,721,,,6,546,,97,113,,,34,171,288,126,483,,,657,1118,160,81,48,126,,,,,,,,,1875,44,866,1328,501,112,,3139289,7345,353570,37613,1233385,368145,368145,13212,,,,,,,,,,,,,,92%,78%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200728163859/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-27,3,3242,,,,2603,1876,,,412,298,,,1,819,,79,97,,,27,63,73,134,265,,,219,311,48,41,10,62,,,,,,,,,52,28,244,406,167,248,,6878118,3925,467481,27747,1207018,190961,190961,38521,,,,,,,,,,,,,,92%,78%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200728163859/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-27,5,2106,,,,1486,1164,,,182,111,,,5,257,,65,61,,,66,28,34,125,266,,,193,232,43,9,6,19,,,,,,,,,106,23,268,330,209,154,,1274588,1907,55562,13286,118176,46431,46431,8623,,,,,,,,,,,,,,92%,78%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200728163859/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-27,6,2742,,,,2394,1401,,,384,270,,,29,477,,86,55,,,11,81,108,99,231,,,325,396,41,13,7,87,,,,,,,,,436,214,690,1217,669,77,,17115128,1709,72810,74941,6323583,411268,411268,37253,,,,,,,,,,,,,,92%,78%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200728163859/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-27,7,1011,,,,985,533,,,198,102,,,0,264,,38,20,,,9,26,30,126,173,,,82,97,3,7,2,24,,,,,,,,,0,0,384,438,303,46,,5712130,2973,17388,28279,1377891,45263,45263,9537,,,,,,,,,,,,,,92%,78%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200728163859/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-27,8,704,,,,581,248,,,79,54,,,0,252,,37,21,,,11,31,31,74,101,,,91,96,0,0,0,16,,,,,,,,,204,72,167,396,170,4,,2359924,2360,64347,12386,381267,87203,87203,1002,,,,,,,,,,,,,,92%,78%,"Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200728163859/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-28,1,1736,,,,1487,1058,,,194,177,,,0,238,,37,23,,,38,24,43,72,194,,,163,207,15,9,11,137,,,,,,,,,35,97,214,411,137,50,,892321,47752,185079,21823,914482,166785,132824,4859,,,,,,,,,,,,,,89%,80%,"Region 7 data for Elastomeric Respirators and Elastomeric Respirator Filters in the table ""Statewide Hospital Available PPE Tracking for COVID-19"" has been omitted from the report. 
Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200729160139/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-28,2N,5061,,,,4808,3720,,,522,417,,,0,443,,76,66,,,74,117,178,167,332,,,366,535,135,50,41,119,,,,,,,,,73,24,356,716,422,185,,6885843,9607,219196,75612,462798,215340,83668,19164,,,,,,,,,,,,,,89%,80%,"Region 7 data for Elastomeric Respirators and Elastomeric Respirator Filters in the table ""Statewide Hospital Available PPE Tracking for COVID-19"" has been omitted from the report. 
Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200729160139/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-28,2S,7352,,,,6603,5213,,,927,713,,,10,447,,105,111,,,35,171,288,128,483,,,664,1129,147,80,56,112,,,,,,,,,1875,44,866,1328,487,112,,2937260,7321,348533,37730,1137200,352831,203331,13637,,,,,,,,,,,,,,89%,80%,"Region 7 data for Elastomeric Respirators and Elastomeric Respirator Filters in the table ""Statewide Hospital Available PPE Tracking for COVID-19"" has been omitted from the report. 
Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200729160139/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
2020-07-28,3,3288,,,,2727,2091,,,417,323,,,1,750,,79,94,,,31,65,73,123,265,,,215,313,62,45,11,131,,,,,,,,,52,28,244,406,167,248,,6762296,3925,467363,27746,1206674,191696,99815,38519,,,,,,,,,,,,,,89%,80%,"Region 7 data for Elastomeric Respirators and Elastomeric Respirator Filters in the table ""Statewide Hospital Available PPE Tracking for COVID-19"" has been omitted from the report. 
Note: Data on this page will now be updated Monday - Friday due to furloughs. 
Data is preliminary and subject to change for both Statewide Available Bed Tracking for COVID-19 and Statewide Hospital Available PPE Tracking for COVID-19 
Data is self-reported by hospitals daily to the EM Resource System per MDHHS Director Robert Gordon’s Emergency Order. 
Changes in inventory numbers have likely occurred since reporting was completed. 
This information will be updated daily by 7 p.m. 
Information about Healthcare Coalition Regions is available on the MDHHS website.","https://web.archive.org/web/20200729160139/https://www.michigan.gov/coronavirus/0,9753,7-406-98159-523641--,00.html"
